Kanal;   Energie(keV); Impulse
     997;   888.7356;           20   
     998;   889.6109;           11   
     999;   890.4862;           13   
    1000;   891.3614;           17   
    1001;   892.2367;            9   
    1002;   893.1120;           14   
    1003;   893.9873;           10   
    1004;   894.8625;           13   
    1005;   895.7378;           11   
    1006;   896.6131;           10   
    1007;   897.4884;            8   
    1008;   898.3636;           17   
    1009;   899.2389;           10   
    1010;   900.1142;           11   
    1011;   900.9895;            9   
    1012;   901.8647;           13   
    1013;   902.7400;           11   
    1014;   903.6153;           13   
    1015;   904.4906;           15   
    1016;   905.3658;           14   
    1017;   906.2411;           13   
    1018;   907.1164;           13   
    1019;   907.9917;           12   
    1020;   908.8669;           10   
    1021;   909.7422;           12   
    1022;   910.6175;           15   
    1023;   911.4928;           16   
    1024;   912.3680;           21   
    1025;   913.2433;           16   
    1026;   914.1186;           14   
    1027;   914.9939;            8   
    1028;   915.8691;           12   
    1029;   916.7444;           15   
    1030;   917.6197;           14   
    1031;   918.4950;           36   
    1032;   919.3702;           53   
    1033;   920.2455;           70   
    1034;   921.1208;           38   
    1035;   921.9961;           18   
    1036;   922.8713;           14   
    1037;   923.7466;           13   
    1038;   924.6219;           11   
    1039;   925.4972;           12   
    1040;   926.3724;           20   
    1041;   927.2477;           18   
    1042;   928.1230;           13   
    1043;   928.9983;           13   
    1044;   929.8735;           12   
    1045;   930.7488;           18   
    1046;   931.6241;            9   
    1047;   932.4994;           10   
    1048;   933.3746;           11   
    1049;   934.2499;           11   
    1050;   935.1252;           14   
    1051;   936.0005;            9   
    1052;   936.8757;            7   
    1053;   937.7510;           20   
    1054;   938.6263;           16   
    1055;   939.5016;           15   
    1056;   940.3768;           18   
    1057;   941.2521;           17   
    1058;   942.1274;           14   
    1059;   943.0027;           14   
    1060;   943.8779;           15   
    1061;   944.7532;            9   
    1062;   945.6285;           14   
    1063;   946.5038;           13   
