Kanal;   Energie(keV); Impulse
     932;   831.8427;         1830   
     933;   832.7180;         1737   
     934;   833.5933;         1779   
     935;   834.4686;         1793   
     936;   835.3438;         1764   
     937;   836.2191;         1725   
     938;   837.0944;         1806   
     939;   837.9697;         1729   
     940;   838.8449;         1685   
     941;   839.7202;         1660   
     942;   840.5955;         1768   
     943;   841.4708;         1722   
     944;   842.3460;         1707   
     945;   843.2213;         1651   
     946;   844.0966;         1732   
     947;   844.9719;         1692   
     948;   845.8471;         1660   
     949;   846.7224;         1705   
     950;   847.5977;         1657   
     951;   848.4730;         1670   
     952;   849.3482;         1627   
     953;   850.2235;         1631   
     954;   851.0988;         1648   
     955;   851.9741;         1605   
     956;   852.8493;         1565   
     957;   853.7246;         1697   
     958;   854.5999;         1676   
     959;   855.4752;         1640   
     960;   856.3504;         1639   
     961;   857.2257;         1642   
     962;   858.1010;         1584   
     963;   858.9763;         1590   
     964;   859.8515;         1661   
     965;   860.7268;         1640   
     966;   861.6021;         1625   
     967;   862.4774;         1624   
     968;   863.3526;         1641   
     969;   864.2279;         1727   
     970;   865.1032;         1711   
     971;   865.9785;         1735   
     972;   866.8537;         1510   
     973;   867.7290;         1661   
     974;   868.6043;         1562   
     975;   869.4796;         1595   
     976;   870.3548;         1575   
     977;   871.2301;         1553   
     978;   872.1054;         1639   
     979;   872.9807;         1509   
     980;   873.8559;         1577   
     981;   874.7312;         1567   
     982;   875.6065;         1605   
     983;   876.4818;         1532   
     984;   877.3570;         1486   
     985;   878.2323;         1534   
     986;   879.1076;         1578   
     987;   879.9829;         1530   
     988;   880.8581;         1519   
     989;   881.7334;         1457   
     990;   882.6087;         1521   
     991;   883.4840;         1540   
     992;   884.3592;         1492   
